V,E,T(n) std,T(n) fibo,T(n) binary
252.0, 251.0, 0.154843, 0.446391, 0.126287
252.0, 251.0, 0.186641, 0.550989, 0.191954
252.0, 251.0, 17.35539, 0.53064, 0.180277
252.0, 251.0, 0.22341, 0.511747, 0.174068
252.0, 251.0, 0.227758, 0.526013, 1.960831
252.0, 251.0, 0.068493, 0.519019, 0.226797
262.0, 261.0, 0.248175, 0.406928, 0.194876
262.0, 261.0, 0.181684, 0.394463, 0.199168
262.0, 261.0, 0.212275, 0.376364, 0.193849
262.0, 261.0, 0.191406, 0.385354, 0.202185
262.0, 261.0, 0.211686, 0.425736, 0.200322
262.0, 261.0, 0.180597, 0.437841, 0.216771
262.0, 261.0, 0.20038, 0.413341, 0.179969
262.0, 261.0, 0.201205, 0.437282, 0.171319
262.0, 261.0, 0.165683, 0.429048, 0.415715
262.0, 261.0, 0.199861, 0.381239, 0.195821
262.0, 261.0, 0.170918, 0.434921, 0.163607
262.0, 261.0, 0.189424, 0.396014, 0.197184
262.0, 261.0, 0.198022, 0.355546, 0.181223
262.0, 261.0, 0.214238, 0.457012, 0.281741
262.0, 261.0, 0.241378, 0.559629, 0.239782
262.0, 261.0, 0.398465, 0.496141, 0.222737
262.0, 261.0, 0.245353, 0.539368, 0.302202
262.0, 261.0, 0.202802, 9.970525, 4.501263
262.0, 261.0, 0.199829, 0.467487, 0.18467
262.0, 261.0, 0.221782, 0.447349, 0.242897
262.0, 261.0, 0.21035, 0.422123, 0.177173
262.0, 261.0, 0.207205, 0.43219, 0.204255
262.0, 261.0, 0.232803, 0.436359, 0.225531
262.0, 261.0, 0.219481, 0.463096, 5.330993
262.0, 261.0, 0.581112, 0.496184, 0.20794
262.0, 261.0, 0.204648, 0.369539, 0.268289
262.0, 261.0, 0.206112, 0.483763, 0.190177
262.0, 261.0, 0.207452, 0.471687, 0.201565
262.0, 261.0, 0.22214, 0.369844, 0.165286
262.0, 261.0, 0.185811, 0.392261, 0.196437
262.0, 261.0, 0.172963, 0.37365, 0.229775
262.0, 261.0, 0.174751, 0.415109, 0.204138
262.0, 261.0, 0.219791, 0.400816, 0.22749
262.0, 261.0, 0.220984, 0.463938, 0.212103
262.0, 261.0, 0.20983, 0.435875, 12.518375
262.0, 261.0, 0.297972, 0.572445, 2.391208
262.0, 261.0, 0.243593, 0.459608, 0.246094
262.0, 261.0, 0.257739, 0.47591, 9.477476
262.0, 261.0, 0.220482, 0.482046, 0.233106
262.0, 261.0, 0.035602, 0.431733, 0.20642
272.0, 271.0, 0.284581, 0.553625, 0.210444
272.0, 271.0, 0.239019, 10.642315, 0.217109
272.0, 271.0, 0.501798, 0.531314, 0.195823
272.0, 271.0, 0.198883, 0.528653, 0.18575
272.0, 271.0, 0.215462, 0.522527, 0.181482
272.0, 271.0, 0.218456, 0.476565, 0.188225
272.0, 271.0, 0.239128, 0.508815, 0.201299
272.0, 271.0, 0.216838, 0.475845, 0.18949
272.0, 271.0, 0.333688, 0.56047, 0.231995
272.0, 271.0, 0.232066, 0.549221, 0.230406
272.0, 271.0, 0.286547, 0.619802, 0.215129
272.0, 271.0, 0.199813, 0.501299, 0.259088
272.0, 271.0, 0.25413, 0.538393, 0.192211
272.0, 271.0, 0.229051, 0.56583, 0.222653
272.0, 271.0, 0.255926, 0.476551, 0.231355
272.0, 271.0, 0.213336, 0.497161, 0.193705
272.0, 271.0, 0.242248, 0.513369, 0.2117
272.0, 271.0, 0.266802, 0.50897, 0.220388
272.0, 271.0, 0.234515, 0.521444, 0.218038
272.0, 271.0, 0.631205, 0.542159, 0.207289
272.0, 271.0, 0.25092, 0.602525, 0.496074
272.0, 271.0, 0.228663, 0.487067, 0.212677
272.0, 271.0, 0.227902, 0.525536, 0.21452
272.0, 271.0, 0.264267, 0.466729, 0.181165
272.0, 271.0, 0.207599, 0.507054, 0.174249
272.0, 271.0, 0.2243, 0.494168, 0.183179
272.0, 271.0, 0.201347, 0.457462, 0.177742
272.0, 271.0, 0.354582, 0.493625, 0.191613
272.0, 271.0, 0.221518, 0.520326, 0.201128
272.0, 271.0, 0.211842, 0.517335, 0.216657
272.0, 271.0, 0.239033, 0.523597, 0.199808
272.0, 271.0, 0.24168, 0.560953, 0.204898
272.0, 271.0, 0.255962, 5.853762, 0.171502
272.0, 271.0, 0.226176, 0.515474, 0.163616
272.0, 271.0, 0.237502, 0.540688, 0.161562
272.0, 271.0, 0.256575, 0.702511, 0.189793
272.0, 271.0, 0.220419, 0.514012, 0.167148
272.0, 271.0, 0.213725, 0.514591, 0.163491
272.0, 271.0, 0.242158, 0.46619, 0.166818
272.0, 271.0, 0.050293, 0.496749, 0.161286
282.0, 281.0, 0.312153, 0.438199, 0.191269
282.0, 281.0, 0.21851, 0.489182, 0.204679
282.0, 281.0, 0.22775, 0.538902, 0.217011
282.0, 281.0, 0.223766, 0.586871, 0.207414
282.0, 281.0, 0.222024, 0.478552, 0.209153
282.0, 281.0, 0.232672, 0.54211, 0.184789
282.0, 281.0, 0.223805, 0.524363, 0.194233
282.0, 281.0, 0.258428, 0.498882, 0.259311
282.0, 281.0, 0.209984, 0.48498, 0.205048
282.0, 281.0, 0.280883, 0.533178, 0.223155
282.0, 281.0, 0.25612, 0.502335, 0.204935
282.0, 281.0, 0.23864, 0.630823, 0.256493
282.0, 281.0, 0.218996, 0.543963, 0.212053
282.0, 281.0, 0.220471, 0.509348, 0.183578
282.0, 281.0, 0.23097, 0.454246, 0.194636
282.0, 281.0, 0.23467, 0.528623, 0.528153
282.0, 281.0, 0.238286, 0.547434, 0.215161
282.0, 281.0, 0.237411, 0.589231, 0.206019
282.0, 281.0, 0.210831, 0.537252, 0.201399
282.0, 281.0, 0.231859, 0.707641, 0.231644
282.0, 281.0, 0.25292, 0.489716, 0.215004
282.0, 281.0, 0.676901, 0.629403, 0.208873
282.0, 281.0, 0.259529, 0.495366, 0.19871
282.0, 281.0, 0.195511, 0.560546, 0.29827
282.0, 281.0, 0.241018, 0.533795, 0.252382
282.0, 281.0, 0.265693, 0.512423, 0.20169
282.0, 281.0, 2.981956, 0.524422, 0.20519
282.0, 281.0, 0.234349, 0.518542, 0.221675
282.0, 281.0, 0.2142, 0.508375, 0.206745
282.0, 281.0, 0.549792, 0.543744, 16.260575
282.0, 281.0, 0.241016, 0.480593, 0.207044
282.0, 281.0, 0.205195, 0.461937, 0.179212
282.0, 281.0, 0.212762, 0.509449, 0.4936
282.0, 281.0, 0.244488, 0.445072, 0.187293
282.0, 281.0, 0.204922, 0.485546, 0.184971
282.0, 281.0, 0.230723, 0.472025, 0.345758
282.0, 281.0, 0.223949, 0.445079, 0.183437
282.0, 281.0, 0.316419, 0.5526, 0.206797
282.0, 281.0, 0.245679, 0.538082, 0.189564
282.0, 281.0, 0.055706, 0.455283, 0.188354
292.0, 291.0, 0.269071, 0.52485, 0.336148
292.0, 291.0, 12.383882, 0.59758, 0.258645
292.0, 291.0, 0.283756, 0.612023, 0.232883
292.0, 291.0, 1.25887, 1.13688, 0.271169
292.0, 291.0, 1.202456, 0.555358, 0.249204
292.0, 291.0, 1.184356, 0.641572, 2.411099
292.0, 291.0, 0.231327, 11.918934, 0.256843
292.0, 291.0, 0.261207, 1.131587, 0.242105
292.0, 291.0, 0.758293, 1.710262, 1.162338
292.0, 291.0, 0.251216, 1.56217, 0.230103
292.0, 291.0, 0.245237, 1.568599, 0.25894
292.0, 291.0, 1.123989, 1.02244, 0.242995
292.0, 291.0, 1.089199, 5.296767, 0.260863
292.0, 291.0, 0.220727, 1.461459, 0.255381
292.0, 291.0, 0.201299, 2.107685, 0.264333
292.0, 291.0, 4.067652, 0.53763, 0.721943
292.0, 291.0, 0.174241, 1.588948, 0.289863
292.0, 291.0, 5.328771, 0.628078, 0.256584
292.0, 291.0, 0.181913, 1.477671, 0.2427
292.0, 291.0, 0.19598, 1.941372, 0.255972
292.0, 291.0, 0.719824, 8.296015, 0.231952
292.0, 291.0, 0.150803, 0.519948, 0.19693
292.0, 291.0, 0.150141, 0.48471, 0.195624
292.0, 291.0, 0.179696, 0.456395, 0.306331
292.0, 291.0, 0.164201, 0.502719, 0.214022
292.0, 291.0, 0.160443, 0.488112, 0.192794
292.0, 291.0, 0.158632, 0.553, 0.199491
292.0, 291.0, 0.157169, 0.832957, 0.199344
292.0, 291.0, 0.145545, 0.433712, 0.200318
292.0, 291.0, 0.151038, 0.464044, 0.196592
292.0, 291.0, 0.166416, 0.592616, 0.213081
292.0, 291.0, 0.166714, 0.471889, 0.447357
292.0, 291.0, 0.179223, 0.503207, 0.227465
292.0, 291.0, 0.153103, 0.523218, 0.202889
292.0, 291.0, 0.144565, 0.555607, 0.200909
292.0, 291.0, 0.166848, 0.46328, 0.222211
292.0, 291.0, 0.171821, 0.523283, 0.215802
292.0, 291.0, 0.171761, 0.496562, 0.205704
292.0, 291.0, 0.175619, 0.531201, 0.202315
292.0, 291.0, 0.040267, 12.625895, 0.569269
302.0, 301.0, 0.169188, 0.712449, 0.311231
302.0, 301.0, 0.20648, 0.589313, 0.263598
302.0, 301.0, 0.195402, 0.775821, 0.2549
302.0, 301.0, 0.199696, 0.663878, 0.297764
302.0, 301.0, 0.203589, 0.668739, 0.282598
302.0, 301.0, 0.177816, 0.635621, 0.277722
302.0, 301.0, 0.191712, 0.702457, 0.279851
302.0, 301.0, 11.142824, 0.607779, 0.272879
302.0, 301.0, 0.187674, 0.683772, 0.282811
302.0, 301.0, 0.207257, 0.682127, 0.276883
302.0, 301.0, 0.182428, 0.984366, 0.275646
302.0, 301.0, 0.203293, 0.620524, 0.30042
302.0, 301.0, 0.194977, 0.585793, 0.307725
302.0, 301.0, 0.175475, 0.580186, 0.300341
302.0, 301.0, 0.211002, 0.70125, 0.484904
302.0, 301.0, 0.173922, 0.624809, 0.264114
302.0, 301.0, 0.156592, 13.792508, 0.281276
302.0, 301.0, 0.153502, 0.649407, 0.212076
302.0, 301.0, 0.153665, 0.493751, 0.246238
302.0, 301.0, 0.177104, 0.713951, 0.318654
302.0, 301.0, 0.172846, 0.713493, 0.324033
302.0, 301.0, 0.184796, 0.639475, 0.259922
302.0, 301.0, 0.188735, 0.677875, 0.290318
302.0, 301.0, 0.168844, 0.576638, 0.277663
302.0, 301.0, 9.948484, 0.612238, 0.256541
302.0, 301.0, 0.177231, 0.997285, 0.234992
302.0, 301.0, 0.164829, 0.485933, 0.280982
302.0, 301.0, 0.174144, 0.636399, 0.327966
302.0, 301.0, 0.16568, 0.55773, 0.300234
302.0, 301.0, 0.199243, 0.694342, 0.636119
302.0, 301.0, 0.167318, 0.530977, 0.27288
302.0, 301.0, 0.157149, 0.657641, 0.286215
302.0, 301.0, 0.197972, 0.638253, 0.270094
302.0, 301.0, 0.168942, 0.683057, 5.525944
302.0, 301.0, 0.184406, 0.562842, 0.252893
302.0, 301.0, 0.161697, 0.522714, 0.279974
302.0, 301.0, 0.170619, 0.5795, 0.391755
302.0, 301.0, 0.162399, 0.567396, 0.267371
302.0, 301.0, 0.184483, 0.523272, 0.238584
302.0, 301.0, 0.043962, 0.526836, 0.245963
312.0, 311.0, 0.161742, 0.628361, 0.271008
312.0, 311.0, 0.200027, 0.652924, 0.251133
312.0, 311.0, 0.169707, 0.683741, 0.277692
312.0, 311.0, 0.180211, 0.679887, 0.285383
312.0, 311.0, 0.192628, 0.632702, 0.667542
312.0, 311.0, 0.194051, 0.696486, 0.280789
312.0, 311.0, 0.187083, 12.669981, 0.27492
312.0, 311.0, 0.352022, 0.634513, 0.261571
312.0, 311.0, 0.156191, 0.639844, 0.278633
312.0, 311.0, 0.176201, 0.641521, 0.289531
312.0, 311.0, 5.087706, 0.641551, 0.306525
312.0, 311.0, 0.240076, 0.915236, 0.634072
312.0, 311.0, 0.204453, 0.727699, 0.28044
312.0, 311.0, 0.18902, 0.609984, 0.263326
312.0, 311.0, 0.168257, 0.572582, 0.27986
312.0, 311.0, 0.165748, 1.168441, 0.289661
312.0, 311.0, 0.180335, 0.799709, 0.267807
312.0, 311.0, 0.155721, 0.579061, 0.272079
312.0, 311.0, 0.179489, 0.709515, 0.414044
312.0, 311.0, 0.191198, 0.56544, 0.254464
312.0, 311.0, 0.161067, 0.558452, 0.421188
312.0, 311.0, 0.156955, 0.698855, 0.262195
312.0, 311.0, 0.184392, 0.650228, 0.269209
312.0, 311.0, 0.185427, 0.577552, 0.281457
312.0, 311.0, 0.154312, 0.642308, 0.268101
312.0, 311.0, 0.165473, 0.703364, 0.273749
312.0, 311.0, 0.198873, 0.553036, 0.274658
312.0, 311.0, 0.189615, 0.643244, 0.305013
312.0, 311.0, 0.17144, 0.614269, 0.25553
312.0, 311.0, 0.203067, 0.706192, 0.269382
312.0, 311.0, 0.165758, 0.581279, 0.265436
312.0, 311.0, 0.181683, 0.552702, 0.224101
312.0, 311.0, 0.167843, 0.798936, 0.270917
312.0, 311.0, 0.173457, 0.543693, 0.588263
312.0, 311.0, 0.160984, 0.652682, 0.251422
312.0, 311.0, 0.181342, 0.523649, 0.210951
312.0, 311.0, 0.169028, 0.596938, 0.23591
312.0, 311.0, 0.191337, 1.016741, 0.257901
312.0, 311.0, 0.173268, 0.526726, 0.260347
312.0, 311.0, 0.024448, 0.676626, 0.263478
322.0, 321.0, 0.165487, 16.647993, 0.53378
322.0, 321.0, 0.183199, 0.576634, 0.313195
322.0, 321.0, 0.185785, 0.583412, 0.305779
322.0, 321.0, 0.224583, 0.616679, 0.295952
322.0, 321.0, 0.205357, 1.183631, 0.344368
322.0, 321.0, 0.215063, 0.601467, 0.3153
322.0, 321.0, 0.204259, 0.695521, 0.321662
322.0, 321.0, 0.189739, 0.590265, 0.641974
322.0, 321.0, 0.186954, 0.51477, 0.278128
322.0, 321.0, 0.196816, 0.520265, 0.257353
322.0, 321.0, 0.175846, 0.625969, 0.288088
322.0, 321.0, 0.182756, 1.039736, 0.281997
322.0, 321.0, 0.169181, 0.53226, 0.266675
322.0, 321.0, 0.192493, 0.508735, 10.922525
322.0, 321.0, 0.172102, 0.611018, 0.678989
322.0, 321.0, 0.18807, 0.522716, 0.267247
322.0, 321.0, 0.175167, 0.545151, 0.246037
322.0, 321.0, 0.186688, 0.534178, 0.252827
322.0, 321.0, 0.170774, 0.500695, 0.239492
322.0, 321.0, 0.194662, 0.55493, 0.252211
322.0, 321.0, 0.167983, 0.516239, 10.804264
322.0, 321.0, 5.240383, 0.505955, 0.657367
322.0, 321.0, 0.190075, 0.488652, 0.240726
322.0, 321.0, 0.162786, 0.684105, 0.289457
322.0, 321.0, 0.195172, 0.598391, 0.25895
322.0, 321.0, 0.202375, 0.642986, 0.313118
322.0, 321.0, 0.183994, 0.518195, 0.28227
322.0, 321.0, 0.190374, 14.627247, 0.28071
322.0, 321.0, 0.213163, 0.483185, 0.634872
322.0, 321.0, 0.194239, 0.504364, 0.28097
322.0, 321.0, 0.238639, 0.515179, 0.283966
322.0, 321.0, 0.186664, 0.554261, 0.236445
322.0, 321.0, 0.193208, 0.676916, 0.249337
322.0, 321.0, 0.170491, 0.506935, 0.229581
322.0, 321.0, 0.154754, 0.576921, 0.261792
322.0, 321.0, 0.216953, 0.543221, 0.572106
322.0, 321.0, 0.189563, 0.612348, 0.246405
322.0, 321.0, 0.190939, 0.568686, 0.225332
322.0, 321.0, 0.185156, 0.528328, 0.232765
322.0, 321.0, 0.042807, 0.575228, 0.23676
332.0, 331.0, 0.189295, 1.056572, 0.276495
332.0, 331.0, 0.211473, 0.623632, 0.279952
332.0, 331.0, 0.217615, 0.757238, 0.432439
332.0, 331.0, 0.18253, 0.648594, 0.277752
332.0, 331.0, 0.206414, 0.678442, 0.271314
332.0, 331.0, 0.184086, 0.701177, 0.293188
332.0, 331.0, 0.195708, 0.692684, 0.280537
332.0, 331.0, 0.184499, 1.080645, 0.256893
332.0, 331.0, 0.193904, 0.629818, 0.276659
332.0, 331.0, 0.219652, 0.64225, 0.431488
332.0, 331.0, 0.191329, 0.676892, 0.278302
332.0, 331.0, 0.191698, 0.68836, 0.262652
332.0, 331.0, 0.178322, 0.736285, 0.291514
332.0, 331.0, 0.174026, 0.865663, 0.291971
332.0, 331.0, 0.200396, 0.621299, 0.277535
332.0, 331.0, 0.200564, 0.754739, 0.29419
332.0, 331.0, 0.201173, 0.612325, 0.464077
332.0, 331.0, 0.208115, 0.656772, 0.317394
332.0, 331.0, 0.205059, 0.622362, 0.280873
332.0, 331.0, 0.185059, 0.737884, 0.264974
332.0, 331.0, 0.185161, 0.675555, 0.256649
332.0, 331.0, 0.195428, 0.940174, 0.270642
332.0, 331.0, 0.181763, 0.717826, 0.280114
332.0, 331.0, 0.179375, 0.650061, 0.493246
332.0, 331.0, 0.204927, 0.662533, 0.262519
332.0, 331.0, 0.193522, 20.67209, 0.271372
332.0, 331.0, 0.191297, 0.63093, 0.253255
332.0, 331.0, 0.213177, 0.63681, 0.291295
332.0, 331.0, 0.191369, 0.732967, 0.27386
332.0, 331.0, 0.198278, 0.880629, 0.236536
332.0, 331.0, 0.177297, 0.709231, 0.512166
332.0, 331.0, 0.192087, 0.657875, 0.265693
332.0, 331.0, 0.204021, 0.708471, 0.26598
332.0, 331.0, 0.194848, 0.713201, 0.279673
332.0, 331.0, 0.195507, 0.916745, 0.304271
332.0, 331.0, 0.185901, 0.637647, 0.296219
332.0, 331.0, 0.212697, 0.653361, 0.254334
332.0, 331.0, 0.196469, 0.704393, 0.409891
332.0, 331.0, 0.192759, 16.759134, 0.203678
332.0, 331.0, 0.035719, 0.746001, 0.155466
342.0, 341.0, 0.249588, 0.634896, 0.167141
342.0, 341.0, 0.224155, 0.711526, 0.159451
342.0, 341.0, 0.235871, 0.581639, 0.128185
342.0, 341.0, 0.20617, 0.6559, 0.163214
342.0, 341.0, 0.209185, 0.5836, 0.156591
342.0, 341.0, 0.221434, 0.721682, 0.156404
342.0, 341.0, 0.212213, 0.712744, 0.156126
342.0, 341.0, 0.200304, 0.711996, 0.138971
342.0, 341.0, 0.203818, 0.686007, 0.142861
342.0, 341.0, 0.23227, 0.630614, 0.172887
342.0, 341.0, 0.213124, 0.559137, 0.157987
342.0, 341.0, 0.201703, 0.659164, 0.141369
342.0, 341.0, 0.233372, 0.652937, 0.138524
342.0, 341.0, 0.214966, 0.553653, 0.153022
342.0, 341.0, 0.222186, 0.695015, 0.131317
342.0, 341.0, 0.191725, 0.573709, 0.152511
342.0, 341.0, 0.201571, 0.656136, 0.120648
342.0, 341.0, 20.270097, 0.624247, 0.178481
342.0, 341.0, 0.229608, 0.649132, 0.148189
342.0, 341.0, 0.228279, 0.617936, 0.153688
342.0, 341.0, 0.211496, 0.562921, 0.167419
342.0, 341.0, 0.201473, 1.058486, 0.158345
342.0, 341.0, 0.23785, 0.546923, 0.165168
342.0, 341.0, 0.235918, 0.612371, 0.12766
342.0, 341.0, 0.211993, 0.492863, 0.126779
342.0, 341.0, 0.202256, 0.493581, 0.181546
342.0, 341.0, 0.200806, 0.680585, 0.167412
342.0, 341.0, 0.254011, 0.694482, 0.174632
342.0, 341.0, 0.24822, 0.526649, 0.182169
342.0, 341.0, 0.234396, 0.619788, 0.155775
342.0, 341.0, 0.22615, 0.57089, 0.142971
342.0, 341.0, 14.62766, 0.583816, 0.189363
342.0, 341.0, 0.224028, 0.57515, 0.168264
342.0, 341.0, 0.233993, 0.582865, 0.160117
342.0, 341.0, 0.214697, 0.8709, 0.148313
342.0, 341.0, 0.208443, 0.570135, 0.13606
342.0, 341.0, 0.188044, 0.510553, 0.166953
342.0, 341.0, 0.240525, 0.577622, 0.132563
342.0, 341.0, 0.223829, 2.867468, 0.133418
342.0, 341.0, 0.060998, 0.459431, 0.153895
352.0, 351.0, 0.190047, 0.591031, 0.194046
352.0, 351.0, 0.203229, 0.561998, 0.178265
352.0, 351.0, 0.205846, 0.513942, 0.174043
352.0, 351.0, 0.232805, 0.511581, 0.147708
352.0, 351.0, 12.265724, 0.498941, 0.17188
352.0, 351.0, 0.203144, 0.616882, 0.152177
352.0, 351.0, 0.190898, 0.563414, 0.133514
352.0, 351.0, 0.227151, 0.594497, 0.141653
352.0, 351.0, 0.185605, 0.593137, 0.184044
352.0, 351.0, 0.230517, 0.560754, 0.152696
352.0, 351.0, 0.194877, 0.558267, 0.173927
352.0, 351.0, 0.209029, 0.625372, 0.172293
352.0, 351.0, 0.221835, 0.621315, 0.1404
352.0, 351.0, 0.219118, 10.012035, 0.15223
352.0, 351.0, 0.207674, 0.472143, 0.125883
352.0, 351.0, 0.213068, 0.494323, 0.176466
352.0, 351.0, 0.194335, 0.537842, 0.133293
352.0, 351.0, 0.176706, 0.525338, 0.146541
352.0, 351.0, 0.212765, 0.522617, 0.139251
352.0, 351.0, 0.211392, 0.464586, 0.139888
352.0, 351.0, 0.216629, 0.529105, 0.145305
352.0, 351.0, 0.214949, 0.536896, 0.133432
352.0, 351.0, 0.194766, 0.479062, 0.132849
352.0, 351.0, 0.198494, 0.446418, 0.104029
352.0, 351.0, 0.166176, 0.393549, 0.108451
352.0, 351.0, 0.190655, 13.467652, 0.174609
352.0, 351.0, 0.202965, 0.805308, 0.180874
352.0, 351.0, 0.196212, 0.533665, 0.179504
352.0, 351.0, 0.199232, 0.54459, 0.177694
352.0, 351.0, 0.230881, 0.515631, 0.15272
352.0, 351.0, 0.224708, 0.512176, 0.174787
352.0, 351.0, 0.218423, 0.54467, 0.162508
352.0, 351.0, 0.227136, 0.585304, 0.148196
352.0, 351.0, 0.233112, 0.516356, 0.152117
352.0, 351.0, 0.230062, 0.593659, 0.129561
352.0, 351.0, 16.242917, 0.542771, 0.170255
352.0, 351.0, 0.200796, 0.480526, 0.185619
352.0, 351.0, 0.212008, 0.593246, 0.147891
352.0, 351.0, 0.217871, 0.491863, 0.158262
352.0, 351.0, 0.048881, 0.493833, 0.085698
362.0, 361.0, 0.194083, 0.556045, 0.124644
362.0, 361.0, 0.234169, 0.570531, 0.149876
362.0, 361.0, 0.212626, 0.534071, 0.185721
362.0, 361.0, 12.277685, 0.521868, 0.13492
362.0, 361.0, 0.229886, 0.576928, 0.141965
362.0, 361.0, 0.240479, 0.546581, 0.12832
362.0, 361.0, 0.262017, 0.493215, 0.143174
362.0, 361.0, 0.235526, 0.509321, 0.157243
362.0, 361.0, 0.207265, 0.56469, 0.146137
362.0, 361.0, 0.250323, 0.547272, 0.154112
362.0, 361.0, 0.209343, 0.512488, 0.125376
362.0, 361.0, 0.23861, 0.499231, 0.12013
362.0, 361.0, 0.217333, 8.982148, 0.147686
362.0, 361.0, 0.187777, 0.567679, 0.13757
362.0, 361.0, 0.211627, 0.552995, 0.155005
362.0, 361.0, 0.193883, 0.518692, 0.143118
362.0, 361.0, 0.23971, 0.544367, 0.129255
362.0, 361.0, 0.228393, 0.497071, 0.14454
362.0, 361.0, 0.184907, 0.719571, 0.147942
362.0, 361.0, 0.222487, 0.560136, 0.146914
362.0, 361.0, 0.205085, 0.565183, 0.144318
362.0, 361.0, 0.211992, 0.590965, 0.147623
362.0, 361.0, 0.210485, 0.544555, 0.140909
362.0, 361.0, 0.223936, 0.536728, 0.160376
362.0, 361.0, 0.219441, 0.508091, 0.154994
362.0, 361.0, 0.210605, 0.556064, 0.148158
362.0, 361.0, 0.189095, 0.54213, 0.141897
362.0, 361.0, 0.208728, 0.534254, 0.14327
362.0, 361.0, 0.241849, 0.568348, 0.140361
362.0, 361.0, 0.202984, 0.571392, 0.147006
362.0, 361.0, 0.218766, 0.670126, 0.134842
362.0, 361.0, 0.237492, 0.991337, 0.14024
362.0, 361.0, 0.208313, 0.540584, 0.191027
362.0, 361.0, 0.230383, 0.593045, 0.149098
362.0, 361.0, 0.192982, 0.495766, 0.11789
362.0, 361.0, 0.214166, 0.490416, 0.129836
362.0, 361.0, 0.244082, 0.487528, 0.138367
362.0, 361.0, 0.203618, 10.842102, 0.168572
362.0, 361.0, 0.221128, 0.477367, 0.125987
362.0, 361.0, 0.045512, 0.506098, 0.130134
372.0, 371.0, 0.215735, 0.58044, 0.172551
372.0, 371.0, 0.228165, 0.545839, 0.213157
372.0, 371.0, 0.217615, 0.530132, 0.169727
372.0, 371.0, 0.213441, 0.624629, 0.139435
372.0, 371.0, 0.237681, 0.539405, 0.175211
372.0, 371.0, 0.218081, 0.607874, 0.160209
372.0, 371.0, 0.235512, 0.550681, 0.162942
372.0, 371.0, 0.253289, 0.599418, 0.16118
372.0, 371.0, 0.221869, 28.342843, 0.195455
372.0, 371.0, 0.239175, 0.597601, 0.206605
372.0, 371.0, 0.219419, 0.551775, 0.170716
372.0, 371.0, 0.203149, 0.562095, 0.170158
372.0, 371.0, 0.250772, 0.609824, 0.183706
372.0, 371.0, 0.242338, 0.56111, 0.165891
372.0, 371.0, 0.235182, 0.642136, 0.177037
372.0, 371.0, 0.222056, 0.592669, 0.185451
372.0, 371.0, 0.250163, 1.101303, 0.165589
372.0, 371.0, 4.299895, 0.609656, 0.187928
372.0, 371.0, 0.235536, 0.564048, 0.17772
372.0, 371.0, 0.251312, 0.531542, 0.17255
372.0, 371.0, 0.237271, 0.588055, 0.180047
372.0, 371.0, 0.207408, 0.625791, 0.178979
372.0, 371.0, 0.224607, 0.803136, 0.20093
372.0, 371.0, 0.239146, 0.565847, 0.176518
372.0, 371.0, 0.253036, 0.621465, 0.189266
372.0, 371.0, 0.21473, 0.550838, 0.163904
372.0, 371.0, 0.228135, 0.667923, 0.257743
372.0, 371.0, 0.251339, 0.71852, 0.24536
372.0, 371.0, 0.245233, 0.608716, 0.191287
372.0, 371.0, 0.241933, 0.660316, 0.175358
372.0, 371.0, 0.233777, 0.540623, 0.166859
372.0, 371.0, 0.198809, 0.596866, 0.326001
372.0, 371.0, 0.227468, 0.55186, 0.175828
372.0, 371.0, 0.236304, 0.602933, 0.171633
372.0, 371.0, 0.246142, 0.586339, 0.174266
372.0, 371.0, 0.227779, 0.536159, 0.166658
372.0, 371.0, 0.240042, 0.621783, 0.169376
372.0, 371.0, 0.218516, 0.63324, 0.185927
372.0, 371.0, 0.235125, 0.663155, 0.174337
372.0, 371.0, 0.060223, 0.573604, 0.179646
382.0, 381.0, 0.228232, 0.623471, 0.379779
382.0, 381.0, 0.252765, 0.624507, 0.204002
382.0, 381.0, 0.243664, 0.576918, 0.177363
382.0, 381.0, 0.216042, 0.58734, 0.181412
382.0, 381.0, 0.225539, 0.517962, 0.188171
382.0, 381.0, 0.280583, 0.567724, 0.19323
382.0, 381.0, 0.868125, 0.776328, 0.184997
382.0, 381.0, 0.245273, 0.65763, 0.162362
382.0, 381.0, 0.247453, 0.517478, 0.169906
382.0, 381.0, 0.254368, 0.572403, 0.184579
382.0, 381.0, 0.216736, 0.629194, 0.156228
382.0, 381.0, 0.216947, 0.5423, 0.199968
382.0, 381.0, 0.235622, 0.540084, 0.177059
382.0, 381.0, 0.212366, 0.594308, 0.200563
382.0, 381.0, 0.223719, 0.594364, 0.181165
382.0, 381.0, 0.216746, 0.618859, 0.152432
382.0, 381.0, 0.215279, 0.552509, 0.161325
382.0, 381.0, 0.240153, 0.593378, 0.148618
382.0, 381.0, 0.237167, 0.690252, 0.160969
382.0, 381.0, 0.227764, 0.492494, 0.169152
382.0, 381.0, 0.230583, 0.513427, 0.175047
382.0, 381.0, 0.213163, 0.51178, 0.137275
382.0, 381.0, 0.205412, 0.52702, 0.150771
382.0, 381.0, 0.19832, 0.549832, 0.175777
382.0, 381.0, 0.242373, 0.573064, 0.187241
382.0, 381.0, 0.215594, 0.594256, 0.155647
382.0, 381.0, 0.218511, 0.6374, 0.203145
382.0, 381.0, 0.25375, 0.528718, 0.16726
382.0, 381.0, 0.255207, 0.61111, 0.161611
382.0, 381.0, 0.269129, 0.658562, 0.161665
382.0, 381.0, 0.248707, 0.774387, 0.154267
